record_id,factory_id,factory_name,latitude,longitude,production_line,machine_id,machine_type,timestamp,shift,units_produced,machine_hours,defects,defect_level,operator_id,operator_notes,date
R00783,F003,South Plant,12.96076485,77.60120897,Line-B,F003_Line-B_CNC_8,CNC,29-01-2025 07:18,Day,73,5.49,2,Low,OP041,normal operation,29-01-2025
R00784,F003,South Plant,12.98254799,77.58654008,Line-C,F003_Line-C_Lathe_10,Lathe,12-03-2025 03:40,Evening,117,11.96,7,High,OP048,sensor none misalignment,12-03-2025
R00785,F001,North Plant,28.69577329,77.09695001,Line-C,F001_Line-C_Milling_5,Milling,27-02-2025 17:13,Night,45,3.67,1,Low,OP012,normal operation,27-02-2025
R00786,F003,South Plant,12.96361893,77.58960838,Line-A,F003_Line-A_CNC_3,CNC,07-03-2025 11:38,Day,136,9.16,2,Low,OP008,calibration sensor,07-03-2025
R00787,F001,North Plant,28.70589686,77.10623033,Line-B,F001_Line-B_CNC_5,CNC,17-01-2025 10:14,Evening,92,6.18,2,Low,OP011,normal operation,17-01-2025
R00788,F003,South Plant,12.96623982,77.61019406,Line-B,F003_Line-B_CNC_8,CNC,20-01-2025 13:14,Evening,120,7.78,2,Low,OP003,normal operation,20-01-2025
R00789,F001,North Plant,28.69245949,77.0989201,Line-B,F001_Line-B_Lathe_10,Lathe,26-03-2025 17:04,Night,70,6.58,3,Medium,OP020,sensor sensor,26-03-2025
R00790,F003,South Plant,12.97893348,77.58736092,Line-C,F003_Line-C_Press_6,Press,09-03-2025 11:40,Evening,72,6.06,1,Low,OP015,normal operation,09-03-2025
R00791,F001,North Plant,28.72160926,77.10218481,Line-C,F001_Line-C_CNC_9,CNC,21-01-2025 10:58,Night,87,6.33,1,Low,OP027,normal operation,21-01-2025
R00792,F003,South Plant,12.95034165,77.59363276,Line-C,F003_Line-C_Press_6,Press,30-01-2025 06:17,Night,67,5.11,2,Low,OP014,overheat jam vibration,30-01-2025
R00793,F002,East Plant,19.07171019,72.8873477,Line-B,F002_Line-B_Press_4,Press,22-03-2025 04:49,Evening,67,4.9,2,Low,OP034,power power,22-03-2025
R00794,F003,South Plant,12.98169955,77.58128382,Line-C,F003_Line-C_CNC_6,CNC,28-02-2025 23:39,Evening,127,8.97,1,Low,OP016,lubrication lubrication calibration,28-02-2025
R00795,F003,South Plant,12.99826905,77.59557156,Line-C,F003_Line-C_CNC_1,CNC,29-03-2025 09:01,Day,87,5.3,1,Low,OP021,normal operation,29-03-2025
R00796,F002,East Plant,19.07120293,72.87739747,Line-A,F002_Line-A_Press_9,Press,07-02-2025 20:36,Day,104,8.44,4,Medium,OP002,normal operation,07-02-2025
R00797,F003,South Plant,12.97480998,77.60462236,Line-B,F003_Line-B_Press_9,Press,27-02-2025 22:52,Day,139,12.08,5,Medium,OP032,normal operation,27-02-2025
R00798,F001,North Plant,28.69283886,77.0876264,Line-B,F001_Line-B_Robot_4,Robot,13-02-2025 04:00,Evening,104,5.53,0,None,OP033,normal operation,13-02-2025
R00799,F001,North Plant,28.71355888,77.11323622,Line-A,F001_Line-A_CNC_9,CNC,11-03-2025 08:50,Day,92,6.12,3,Medium,OP001,normal operation,11-03-2025
R00800,F003,South Plant,12.96408744,77.59598943,Line-A,F003_Line-A_CNC_4,CNC,29-03-2025 15:29,Day,114,7.46,1,Low,OP028,normal operation,29-03-2025
R00801,F001,North Plant,28.71756572,77.1169367,Line-A,F001_Line-A_Press_7,Press,24-03-2025 23:19,Night,90,7.55,3,Medium,OP005,normal operation,24-03-2025
R00802,F003,South Plant,12.98450461,77.59515199,Line-C,F003_Line-C_CNC_8,CNC,13-02-2025 06:51,Evening,108,7.42,1,Low,OP003,jam,13-02-2025
R00803,F001,North Plant,28.70002811,77.11238538,Line-A,F001_Line-A_CNC_5,CNC,15-03-2025 12:08,Evening,75,5.05,2,Low,OP005,jam power lubrication,15-03-2025
R00804,F001,North Plant,28.70586858,77.09835683,Line-B,F001_Line-B_Press_8,Press,22-03-2025 22:52,Evening,71,5.6,1,Low,OP026,normal operation,22-03-2025
R00805,F002,East Plant,19.08173199,72.87268145,Line-B,F002_Line-B_CNC_2,CNC,11-03-2025 23:54,Night,82,5.3,2,Low,OP001,normal operation,11-03-2025
R00806,F003,South Plant,12.95728341,77.59770544,Line-C,F003_Line-C_Lathe_10,Lathe,07-01-2025 02:32,Day,85,7.92,4,Medium,OP045,normal operation,07-01-2025
R00807,F001,North Plant,28.70555423,77.11647294,Line-B,F001_Line-B_Milling_2,Milling,08-02-2025 21:00,Day,77,7.54,6,High,OP044,normal operation,08-02-2025
R00808,F002,East Plant,19.08117743,72.86883875,Line-C,F002_Line-C_CNC_8,CNC,18-02-2025 20:53,Evening,82,5.95,2,Low,OP026,normal operation,18-02-2025
R00809,F003,South Plant,12.95599438,77.60840714,Line-A,F003_Line-A_Press_9,Press,31-01-2025 00:44,Day,121,10.12,4,Medium,OP009,normal operation,31-01-2025
R00810,F003,South Plant,12.99213339,77.60425177,Line-B,F003_Line-B_Robot_9,Robot,08-02-2025 16:06,Evening,154,6.2,3,Medium,OP041,normal operation,08-02-2025
R00811,F001,North Plant,28.68020819,77.11035859,Line-B,F001_Line-B_Lathe_6,Lathe,02-01-2025 17:02,Evening,96,10.01,5,Medium,OP036,normal operation,02-01-2025
R00812,F003,South Plant,12.98178814,77.58310623,Line-A,F003_Line-A_CNC_1,CNC,17-03-2025 11:58,Night,85,5.74,2,Low,OP039,normal operation,17-03-2025
R00813,F002,East Plant,19.06696144,72.89166021,Line-C,F002_Line-C_Press_2,Press,09-02-2025 21:37,Evening,93,8.14,2,Low,OP014,power overheat misalignment,09-02-2025
R00814,F003,South Plant,12.9668216,77.59415393,Line-C,F003_Line-C_Press_7,Press,24-03-2025 23:08,Evening,114,8.7,2,Low,OP033,normal operation,24-03-2025
R00815,F001,North Plant,28.7100233,77.10349314,Line-A,F001_Line-A_CNC_10,CNC,04-02-2025 00:22,Night,57,4.47,1,Low,OP013,calibration,04-02-2025
R00816,F001,North Plant,28.68758082,77.10011068,Line-C,F001_Line-C_Robot_1,Robot,12-03-2025 19:29,Day,170,8.71,2,Low,OP030,normal operation,12-03-2025
R00817,F003,South Plant,12.98526389,77.58722263,Line-C,F003_Line-C_CNC_2,CNC,02-02-2025 17:38,Day,120,8.15,2,Low,OP007,normal operation,02-02-2025
R00818,F001,North Plant,28.69632467,77.11411609,Line-C,F001_Line-C_Lathe_6,Lathe,16-02-2025 13:26,Evening,86,8.3,3,Medium,OP009,normal operation,16-02-2025
R00819,F003,South Plant,12.98135338,77.59724591,Line-C,F003_Line-C_CNC_5,CNC,21-03-2025 21:12,Night,75,5.27,1,Low,OP005,lubrication,21-03-2025
R00820,F002,East Plant,19.07075185,72.8667293,Line-B,F002_Line-B_Press_10,Press,26-03-2025 23:48,Night,59,4.76,3,Medium,OP020,normal operation,26-03-2025
R00821,F003,South Plant,12.9788308,77.61515721,Line-C,F003_Line-C_CNC_10,CNC,16-02-2025 21:10,Day,63,4.66,1,Low,OP021,calibration vibration,16-02-2025
R00822,F001,North Plant,28.7232956,77.10605554,Line-A,F001_Line-A_Press_4,Press,24-03-2025 16:03,Day,70,5.76,2,Low,OP028,normal operation,24-03-2025
R00823,F002,East Plant,19.07655096,72.88482504,Line-B,F002_Line-B_CNC_6,CNC,03-03-2025 07:03,Evening,124,8.21,5,Medium,OP030,normal operation,03-03-2025
R00824,F002,East Plant,19.09626802,72.89829918,Line-B,F002_Line-B_Robot_8,Robot,12-03-2025 19:07,Day,161,7.49,3,Medium,OP007,overheat,12-03-2025
R00825,F003,South Plant,12.96120889,77.61147548,Line-C,F003_Line-C_CNC_5,CNC,18-01-2025 07:19,Day,119,7.9,5,Medium,OP035,normal operation,18-01-2025
R00826,F001,North Plant,28.69868568,77.09475083,Line-B,F001_Line-B_Lathe_2,Lathe,11-01-2025 06:05,Evening,86,8.8,5,Medium,OP002,normal operation,11-01-2025
R00827,F003,South Plant,12.97042345,77.59475028,Line-C,F003_Line-C_CNC_10,CNC,16-03-2025 09:23,Night,77,4.71,0,None,OP026,normal operation,16-03-2025
R00828,F003,South Plant,12.97596733,77.59861207,Line-A,F003_Line-A_Milling_9,Milling,03-02-2025 17:57,Day,60,5.93,3,Medium,OP035,normal operation,03-02-2025
R00829,F003,South Plant,12.96575599,77.6191237,Line-B,F003_Line-B_Lathe_3,Lathe,17-02-2025 06:04,Night,55,5.86,5,Medium,OP026,normal operation,17-02-2025
R00830,F001,North Plant,28.7128399,77.10328439,Line-C,F001_Line-C_Lathe_5,Lathe,20-01-2025 11:03,Evening,72,7.62,6,High,OP030,vibration vibration lubrication,20-01-2025
R00831,F003,South Plant,12.96901711,77.60328675,Line-A,F003_Line-A_Press_9,Press,03-01-2025 05:02,Evening,73,6.08,4,Medium,OP043,normal operation,03-01-2025
R00832,F001,North Plant,28.72376917,77.10210856,Line-C,F001_Line-C_Lathe_9,Lathe,18-01-2025 23:05,Day,114,11.36,6,High,OP029,normal operation,18-01-2025
R00833,F001,North Plant,28.69021378,77.10020265,Line-A,F001_Line-A_Lathe_10,Lathe,27-03-2025 22:49,Evening,50,4.97,5,Medium,OP010,normal operation,27-03-2025
R00834,F003,South Plant,12.96498975,77.58945061,Line-C,F003_Line-C_Press_6,Press,06-01-2025 23:24,Evening,88,6.63,3,Medium,OP015,normal operation,06-01-2025
R00835,F002,East Plant,19.0755812,72.87676338,Line-A,F002_Line-A_CNC_6,CNC,30-01-2025 18:23,Day,126,9.39,3,Medium,OP003,normal operation,30-01-2025
R00836,F003,South Plant,12.9623178,77.60703428,Line-A,F003_Line-A_Press_6,Press,19-02-2025 13:54,Day,90,7.31,2,Low,OP031,normal operation,19-02-2025
R00837,F002,East Plant,19.08302276,72.89240432,Line-A,F002_Line-A_CNC_6,CNC,15-01-2025 07:55,Day,83,5.46,3,Medium,OP046,normal operation,15-01-2025
R00838,F003,South Plant,12.97401802,77.59761407,Line-C,F003_Line-C_Robot_5,Robot,16-03-2025 19:56,Day,184,10.67,2,Low,OP035,normal operation,16-03-2025
R00839,F003,South Plant,12.96416284,77.59974146,Line-A,F003_Line-A_Press_7,Press,17-02-2025 01:23,Night,45,4.44,0,None,OP038,normal operation,17-02-2025
R00840,F003,South Plant,12.97007937,77.59932088,Line-A,F003_Line-A_Press_7,Press,29-01-2025 07:34,Day,83,6.19,3,Medium,OP034,calibration jam,29-01-2025
R00841,F002,East Plant,19.07264165,72.88128629,Line-B,F002_Line-B_Press_8,Press,20-03-2025 12:50,Day,72,5.75,0,None,OP001,normal operation,20-03-2025
R00842,F003,South Plant,12.96354701,77.60008945,Line-A,F003_Line-A_Press_4,Press,10-01-2025 21:26,Day,113,9.07,2,Low,OP033,normal operation,10-01-2025
R00843,F003,South Plant,12.97766814,77.58010934,Line-B,F003_Line-B_CNC_3,CNC,23-01-2025 05:47,Day,135,9.35,3,Medium,OP024,normal operation,23-01-2025
R00844,F003,South Plant,12.98207068,77.58417852,Line-C,F003_Line-C_Robot_4,Robot,23-02-2025 20:06,Day,175,9.42,0,None,OP022,normal operation,23-02-2025
R00845,F003,South Plant,12.97002848,77.59533098,Line-A,F003_Line-A_Press_8,Press,05-03-2025 21:34,Day,108,8.24,1,Low,OP014,normal operation,05-03-2025
R00846,F003,South Plant,13.00005314,77.59150701,Line-A,F003_Line-A_Lathe_7,Lathe,03-01-2025 16:00,Evening,86,9.62,5,Medium,OP016,calibration,03-01-2025
R00847,F001,North Plant,28.69179947,77.1151011,Line-C,F001_Line-C_Lathe_3,Lathe,23-03-2025 12:11,Day,84,8.15,6,High,OP033,normal operation,23-03-2025
R00848,F001,North Plant,28.69333834,77.10364926,Line-C,F001_Line-C_CNC_3,CNC,04-02-2025 04:14,Evening,93,6.32,1,Low,OP012,normal operation,04-02-2025
R00849,F003,South Plant,12.97414206,77.58939352,Line-B,F003_Line-B_Lathe_10,Lathe,24-03-2025 02:02,Day,92,9.06,1,Low,OP002,normal operation,24-03-2025
R00850,F003,South Plant,12.9564099,77.60873549,Line-C,F003_Line-C_Lathe_5,Lathe,12-01-2025 12:31,Evening,65,6.24,4,Medium,OP014,calibration power,12-01-2025
R00851,F003,South Plant,12.97670779,77.57869339,Line-B,F003_Line-B_Robot_3,Robot,29-01-2025 14:39,Day,161,7.94,3,Medium,OP027,normal operation,29-01-2025
R00852,F003,South Plant,12.95979028,77.58308319,Line-A,F003_Line-A_Robot_3,Robot,21-03-2025 11:33,Day,170,7.39,1,Low,OP043,misalignment none overheat,21-03-2025
R00853,F002,East Plant,19.07968185,72.8860787,Line-A,F002_Line-A_Lathe_6,Lathe,02-03-2025 13:11,Day,62,6.37,1,Low,OP039,normal operation,02-03-2025
R00854,F003,South Plant,12.94914414,77.59655403,Line-A,F003_Line-A_CNC_7,CNC,18-01-2025 23:28,Day,97,6.42,4,Medium,OP007,normal operation,18-01-2025
R00855,F001,North Plant,28.69976719,77.10528463,Line-A,F001_Line-A_Press_9,Press,31-03-2025 09:58,Night,72,5.58,1,Low,OP027,calibration,31-03-2025
R00856,F003,South Plant,12.99026625,77.61058691,Line-A,F003_Line-A_CNC_10,CNC,19-03-2025 04:16,Evening,51,3.92,0,None,OP003,normal operation,19-03-2025
R00857,F003,South Plant,12.96359665,77.58961013,Line-C,F003_Line-C_Robot_2,Robot,05-03-2025 15:59,Day,146,7.61,0,None,OP043,jam,05-03-2025
R00858,F003,South Plant,12.97398465,77.61244882,Line-C,F003_Line-C_Robot_7,Robot,10-03-2025 07:04,Day,208,10.86,2,Low,OP027,normal operation,10-03-2025
R00859,F002,East Plant,19.08615937,72.8736662,Line-A,F002_Line-A_Lathe_7,Lathe,30-01-2025 13:02,Evening,52,5.29,0,None,OP031,normal operation,30-01-2025
R00860,F002,East Plant,19.05550794,72.87387748,Line-B,F002_Line-B_Lathe_10,Lathe,13-01-2025 10:45,Evening,31,2.47,1,Low,OP028,normal operation,13-01-2025
R00861,F001,North Plant,28.70421863,77.09269212,Line-B,F001_Line-B_Press_4,Press,12-01-2025 01:27,Night,69,5.92,3,Medium,OP019,normal operation,12-01-2025
R00862,F003,South Plant,12.98314136,77.57934382,Line-C,F003_Line-C_Press_4,Press,02-01-2025 14:19,Night,113,9.14,3,Medium,OP046,normal operation,02-01-2025
R00863,F003,South Plant,12.96372176,77.59950276,Line-A,F003_Line-A_Lathe_2,Lathe,09-03-2025 01:50,Night,83,7.87,1,Low,OP001,lubrication lubrication,09-03-2025
R00864,F003,South Plant,12.97179081,77.58693328,Line-A,F003_Line-A_Lathe_6,Lathe,22-02-2025 14:58,Night,54,4.55,0,None,OP024,lubrication,22-02-2025
R00865,F001,North Plant,28.71888931,77.10352715,Line-B,F001_Line-B_Lathe_5,Lathe,05-02-2025 03:43,Evening,66,5.85,3,Medium,OP035,normal operation,05-02-2025
R00866,F002,East Plant,19.0644596,72.85581957,Line-C,F002_Line-C_Press_5,Press,30-03-2025 01:04,Day,68,5.13,3,Medium,OP026,normal operation,30-03-2025
R00867,F001,North Plant,28.70211817,77.1098327,Line-B,F001_Line-B_Lathe_9,Lathe,03-03-2025 08:41,Day,100,9.93,3,Medium,OP012,normal operation,03-03-2025
R00868,F002,East Plant,19.08864657,72.88199836,Line-C,F002_Line-C_Lathe_5,Lathe,11-02-2025 00:37,Day,85,7.94,7,High,OP037,normal operation,11-02-2025
R00869,F002,East Plant,19.07944967,72.85804848,Line-C,F002_Line-C_Press_3,Press,26-03-2025 16:08,Evening,101,8.09,1,Low,OP008,normal operation,26-03-2025
R00870,F003,South Plant,12.96497456,77.57933677,Line-A,F003_Line-A_Press_3,Press,14-01-2025 12:17,Day,100,8.24,2,Low,OP014,normal operation,14-01-2025
R00871,F003,South Plant,12.99140584,77.59620876,Line-B,F003_Line-B_Robot_9,Robot,20-03-2025 20:17,Evening,162,8.9,0,None,OP045,normal operation,20-03-2025
R00872,F003,South Plant,12.98349876,77.58524344,Line-C,F003_Line-C_CNC_7,CNC,23-03-2025 10:15,Day,157,10.49,2,Low,OP001,normal operation,23-03-2025
R00873,F001,North Plant,28.70553329,77.10145043,Line-A,F001_Line-A_Press_10,Press,26-02-2025 01:26,Day,79,6.48,1,Low,OP006,normal operation,26-02-2025
R00874,F001,North Plant,28.70414633,77.11132027,Line-B,F001_Line-B_CNC_2,CNC,19-03-2025 09:05,Day,121,7.77,2,Low,OP003,normal operation,19-03-2025
R00875,F003,South Plant,12.9645871,77.58584185,Line-B,F003_Line-B_Milling_7,Milling,21-03-2025 01:59,Day,112,10.27,3,Medium,OP042,overheat sensor lubrication,21-03-2025
R00876,F002,East Plant,19.07039206,72.87241939,Line-C,F002_Line-C_Milling_1,Milling,24-01-2025 10:52,Evening,64,6.59,3,Medium,OP041,calibration calibration,24-01-2025
R00877,F002,East Plant,19.06468594,72.88657382,Line-A,F002_Line-A_CNC_9,CNC,06-02-2025 22:37,Evening,141,9.71,5,Medium,OP013,vibration,06-02-2025
R00878,F003,South Plant,12.96433226,77.58582383,Line-C,F003_Line-C_Press_4,Press,21-03-2025 18:54,Day,113,8.66,3,Medium,OP011,normal operation,21-03-2025
R00879,F003,South Plant,12.9770943,77.58799972,Line-A,F003_Line-A_Press_1,Press,22-01-2025 07:32,Night,53,4.53,2,Low,OP006,normal operation,22-01-2025
R00880,F002,East Plant,19.09237212,72.86338645,Line-B,F002_Line-B_Press_7,Press,21-02-2025 09:03,Day,89,7.03,3,Medium,OP038,normal operation,21-02-2025
R00881,F001,North Plant,28.70065339,77.10262365,Line-C,F001_Line-C_CNC_2,CNC,12-01-2025 07:25,Evening,75,5.03,3,Medium,OP036,calibration jam,12-01-2025
R00882,F003,South Plant,12.96528759,77.60059451,Line-C,F003_Line-C_Milling_6,Milling,15-02-2025 03:43,Evening,46,4.19,1,Low,OP018,normal operation,15-02-2025
R00883,F001,North Plant,28.69408378,77.1033696,Line-C,F001_Line-C_Milling_8,Milling,22-02-2025 08:25,Evening,64,6.03,3,Medium,OP037,normal operation,22-02-2025
R00884,F001,North Plant,28.69002707,77.08951896,Line-B,F001_Line-B_CNC_9,CNC,14-01-2025 17:07,Evening,122,8.16,3,Medium,OP036,normal operation,14-01-2025
R00885,F001,North Plant,28.71949017,77.1045788,Line-C,F001_Line-C_CNC_2,CNC,08-03-2025 23:54,Evening,122,8.12,3,Medium,OP017,normal operation,08-03-2025
R00886,F003,South Plant,12.98200058,77.5844113,Line-C,F003_Line-C_CNC_8,CNC,18-02-2025 09:42,Night,130,8.52,4,Medium,OP037,normal operation,18-02-2025
R00887,F002,East Plant,19.08673021,72.87988611,Line-A,F002_Line-A_Robot_8,Robot,29-03-2025 22:12,Night,109,6.05,0,None,OP030,normal operation,29-03-2025
R00888,F003,South Plant,12.95819511,77.59140174,Line-A,F003_Line-A_Press_5,Press,09-01-2025 12:16,Evening,89,6.66,4,Medium,OP025,normal operation,09-01-2025
R00889,F003,South Plant,12.950565,77.60954823,Line-A,F003_Line-A_Lathe_4,Lathe,11-02-2025 04:24,Day,43,4.53,0,None,OP027,jam calibration,11-02-2025
R00890,F003,South Plant,12.96581048,77.58563632,Line-C,F003_Line-C_CNC_5,CNC,01-02-2025 18:53,Night,115,7.74,4,Medium,OP019,normal operation,01-02-2025
R00891,F001,North Plant,28.71345457,77.10758313,Line-B,F001_Line-B_Lathe_6,Lathe,10-01-2025 18:31,Night,68,7.29,1,Low,OP036,normal operation,10-01-2025
R00892,F001,North Plant,28.70318289,77.10225264,Line-B,F001_Line-B_Press_4,Press,15-03-2025 09:04,Evening,82,6.46,4,Medium,OP018,misalignment,15-03-2025
R00893,F003,South Plant,12.96885647,77.60032513,Line-C,F003_Line-C_Milling_4,Milling,06-03-2025 08:02,Day,79,6.79,5,Medium,OP048,normal operation,06-03-2025
R00894,F001,North Plant,28.71463749,77.10962477,Line-A,F001_Line-A_Lathe_5,Lathe,27-01-2025 19:32,Evening,72,6.56,3,Medium,OP015,normal operation,27-01-2025
R00895,F001,North Plant,28.70259047,77.09400229,Line-A,F001_Line-A_Robot_6,Robot,21-01-2025 12:46,Night,92,5.25,1,Low,OP050,jam,21-01-2025
R00896,F001,North Plant,28.71563494,77.09311977,Line-A,F001_Line-A_Lathe_8,Lathe,22-03-2025 20:08,Night,42,3.12,3,Medium,OP001,normal operation,22-03-2025
R00897,F003,South Plant,12.97457234,77.58995177,Line-A,F003_Line-A_Robot_6,Robot,22-03-2025 11:42,Night,140,7.34,3,Medium,OP021,sensor overheat,22-03-2025
R00898,F003,South Plant,12.98330662,77.57804775,Line-B,F003_Line-B_Press_9,Press,06-02-2025 00:31,Day,86,7.52,5,Medium,OP026,normal operation,06-02-2025
R00899,F001,North Plant,28.70078006,77.0824046,Line-C,F001_Line-C_CNC_9,CNC,25-02-2025 11:44,Night,90,5.05,1,Low,OP031,power none vibration,25-02-2025
R00900,F001,North Plant,28.70798819,77.09076127,Line-C,F001_Line-C_Press_3,Press,28-02-2025 22:51,Night,83,5.97,2,Low,OP008,normal operation,28-02-2025
R00901,F003,South Plant,12.97465001,77.59623286,Line-C,F003_Line-C_Press_1,Press,03-01-2025 20:32,Day,98,8.47,4,Medium,OP044,normal operation,03-01-2025
R00902,F001,North Plant,28.69354418,77.1121682,Line-B,F001_Line-B_Lathe_6,Lathe,17-02-2025 02:40,Day,38,3.66,0,None,OP040,calibration calibration,17-02-2025
R00903,F001,North Plant,28.71468589,77.09509726,Line-C,F001_Line-C_CNC_5,CNC,02-03-2025 08:24,Day,127,8.69,3,Medium,OP040,normal operation,02-03-2025
R00904,F002,East Plant,19.07654427,72.87589059,Line-B,F002_Line-B_CNC_7,CNC,28-01-2025 02:58,Night,118,7.58,2,Low,OP027,normal operation,28-01-2025
R00905,F003,South Plant,12.97235862,77.60312143,Line-B,F003_Line-B_Press_7,Press,05-02-2025 20:38,Evening,127,9.97,2,Low,OP029,normal operation,05-02-2025
R00906,F001,North Plant,28.70850607,77.10517664,Line-C,F001_Line-C_CNC_10,CNC,29-03-2025 15:57,Evening,115,7.45,2,Low,OP015,normal operation,29-03-2025
R00907,F001,North Plant,28.71350901,77.11021929,Line-C,F001_Line-C_CNC_4,CNC,13-03-2025 12:00,Evening,100,7.22,2,Low,OP028,normal operation,13-03-2025
R00908,F002,East Plant,19.06027362,72.87208419,Line-A,F002_Line-A_CNC_3,CNC,02-03-2025 21:24,Evening,107,6.47,2,Low,OP001,normal operation,02-03-2025
R00909,F001,North Plant,28.70944386,77.08208611,Line-B,F001_Line-B_Press_9,Press,10-03-2025 08:07,Evening,71,5.55,2,Low,OP047,misalignment lubrication,10-03-2025
R00910,F002,East Plant,19.08407091,72.86588021,Line-B,F002_Line-B_CNC_10,CNC,08-01-2025 20:16,Day,148,9,0,None,OP026,normal operation,08-01-2025
R00911,F001,North Plant,28.7061225,77.1003745,Line-C,F001_Line-C_CNC_4,CNC,03-02-2025 07:12,Night,99,7.14,0,None,OP031,normal operation,03-02-2025
R00912,F003,South Plant,12.97678702,77.60410548,Line-A,F003_Line-A_Press_6,Press,03-02-2025 08:48,Day,94,7.01,3,Medium,OP024,normal operation,03-02-2025
R00913,F002,East Plant,19.07741202,72.87915156,Line-C,F002_Line-C_Lathe_5,Lathe,14-02-2025 22:58,Day,71,6.78,5,Medium,OP002,normal operation,14-02-2025
R00914,F002,East Plant,19.06628667,72.85795869,Line-A,F002_Line-A_Press_10,Press,26-01-2025 07:58,Day,98,6.13,2,Low,OP037,normal operation,26-01-2025
R00915,F003,South Plant,12.95938356,77.57322569,Line-C,F003_Line-C_Lathe_3,Lathe,06-02-2025 23:49,Night,42,4.04,2,Low,OP023,jam misalignment,06-02-2025
R00916,F003,South Plant,12.9905834,77.59881816,Line-C,F003_Line-C_Press_8,Press,12-01-2025 00:11,Day,121,9.61,2,Low,OP025,normal operation,12-01-2025
R00917,F003,South Plant,12.96258999,77.59033333,Line-B,F003_Line-B_Press_3,Press,23-01-2025 04:01,Day,74,6.43,0,None,OP041,normal operation,23-01-2025
R00918,F002,East Plant,19.06424086,72.88540501,Line-B,F002_Line-B_Lathe_10,Lathe,21-02-2025 07:29,Day,73,8.3,1,Low,OP005,normal operation,21-02-2025
R00919,F001,North Plant,28.71735424,77.11089085,Line-A,F001_Line-A_Press_6,Press,11-02-2025 13:50,Day,131,10.36,9,High,OP042,normal operation,11-02-2025
R00920,F002,East Plant,19.07621994,72.89683145,Line-C,F002_Line-C_CNC_7,CNC,05-02-2025 15:37,Night,27,2.14,2,Low,OP029,normal operation,05-02-2025
R00921,F002,East Plant,19.0713595,72.9001941,Line-C,F002_Line-C_Lathe_8,Lathe,23-02-2025 10:37,Day,63,5.82,4,Medium,OP011,normal operation,23-02-2025
R00922,F001,North Plant,28.7089484,77.10200079,Line-A,F001_Line-A_CNC_4,CNC,27-03-2025 18:44,Day,152,9.4,2,Low,OP017,normal operation,27-03-2025
R00923,F003,South Plant,12.96064761,77.59489382,Line-C,F003_Line-C_Lathe_4,Lathe,22-01-2025 22:00,Day,66,6.62,1,Low,OP026,normal operation,22-01-2025
R00924,F001,North Plant,28.70637613,77.10828286,Line-A,F001_Line-A_CNC_8,CNC,12-03-2025 19:15,Night,101,6.63,5,Medium,OP004,normal operation,12-03-2025
R00925,F001,North Plant,28.70800876,77.10445762,Line-B,F001_Line-B_Press_2,Press,15-01-2025 08:17,Day,94,7.17,2,Low,OP017,normal operation,15-01-2025
R00926,F003,South Plant,12.9728384,77.58921031,Line-A,F003_Line-A_CNC_7,CNC,10-02-2025 20:41,Evening,97,6.83,2,Low,OP015,misalignment,10-02-2025
R00927,F003,South Plant,12.96353039,77.59972128,Line-B,F003_Line-B_Press_3,Press,18-01-2025 08:13,Night,106,9.29,4,Medium,OP034,normal operation,18-01-2025
R00928,F001,North Plant,28.70932881,77.10843949,Line-A,F001_Line-A_CNC_6,CNC,12-02-2025 03:58,Day,126,8.8,3,Medium,OP031,normal operation,12-02-2025
R00929,F002,East Plant,19.07811556,72.87351403,Line-C,F002_Line-C_Milling_9,Milling,26-02-2025 06:07,Day,93,8.66,2,Low,OP009,normal operation,26-02-2025
R00930,F003,South Plant,12.96350186,77.59565541,Line-C,F003_Line-C_CNC_10,CNC,28-02-2025 14:04,Night,82,5.25,3,Medium,OP041,normal operation,28-02-2025
R00931,F003,South Plant,12.97625082,77.57633238,Line-C,F003_Line-C_Robot_7,Robot,09-03-2025 19:52,Night,155,7.51,1,Low,OP041,normal operation,09-03-2025
R00932,F003,South Plant,12.96435751,77.57877293,Line-C,F003_Line-C_Press_6,Press,04-03-2025 15:37,Day,69,5.39,1,Low,OP035,normal operation,04-03-2025
R00933,F001,North Plant,28.68990184,77.10399043,Line-A,F001_Line-A_Press_6,Press,23-02-2025 23:05,Night,76,5.92,0,None,OP017,normal operation,23-02-2025
R00934,F001,North Plant,28.70891388,77.09565759,Line-B,F001_Line-B_CNC_9,CNC,19-01-2025 17:58,Day,104,7.44,2,Low,OP023,normal operation,19-01-2025
R00935,F002,East Plant,19.08666306,72.87210281,Line-B,F002_Line-B_Press_8,Press,03-03-2025 15:50,Evening,92,6.58,2,Low,OP020,normal operation,03-03-2025
R00936,F001,North Plant,28.708183,77.1116667,Line-B,F001_Line-B_Robot_10,Robot,30-01-2025 07:48,Day,164,9.08,0,None,OP001,vibration overheat jam,30-01-2025
R00937,F002,East Plant,19.07581473,72.86124284,Line-A,F002_Line-A_Press_9,Press,25-02-2025 18:06,Day,83,6.5,2,Low,OP026,normal operation,25-02-2025
R00938,F001,North Plant,28.689677,77.11103588,Line-A,F001_Line-A_Lathe_7,Lathe,18-02-2025 23:49,Night,91,8.88,3,Medium,OP015,normal operation,18-02-2025
R00939,F002,East Plant,19.07786066,72.88849702,Line-A,F002_Line-A_Press_4,Press,09-03-2025 03:27,Day,107,7.97,6,High,OP049,normal operation,09-03-2025
